date,score,country,term,translated_term,score_difference,date_str,orig_score_diff,display_term,renamed_term,iso_num,iso_alpha,score_diff_positive
2020-01-19,77,nl,to-go,to-go,14,2020-01-19,14,to go,to go,533.0,NLD,positive
2020-01-26,69,nl,to-go,to-go,8,2020-01-26,8,to go,to go,533.0,NLD,positive
2020-02-02,75,nl,to-go,to-go,7,2020-02-02,-7,to go,to go,533.0,NLD,negative
2020-02-09,81,nl,to-go,to-go,3,2020-02-09,3,to go,to go,533.0,NLD,positive
2020-02-16,76,nl,to-go,to-go,3,2020-02-16,3,to go,to go,533.0,NLD,positive
2020-02-23,81,nl,to-go,to-go,3,2020-02-23,3,to go,to go,533.0,NLD,positive
2020-03-01,75,nl,to-go,to-go,1,2020-03-01,-1,to go,to go,533.0,NLD,negative
2020-03-08,62,nl,to-go,to-go,4,2020-03-08,-4,to go,to go,533.0,NLD,negative
2020-03-15,75,nl,to-go,to-go,14,2020-03-15,14,to go,to go,533.0,NLD,positive
2020-03-22,81,nl,to-go,to-go,15,2020-03-22,15,to go,to go,533.0,NLD,positive
2020-03-29,83,nl,to-go,to-go,18,2020-03-29,18,to go,to go,533.0,NLD,positive
2020-04-05,74,nl,to-go,to-go,8,2020-04-05,8,to go,to go,533.0,NLD,positive
2020-04-12,84,nl,to-go,to-go,9,2020-04-12,9,to go,to go,533.0,NLD,positive
2020-04-19,83,nl,to-go,to-go,14,2020-04-19,14,to go,to go,533.0,NLD,positive
2020-04-26,89,nl,to-go,to-go,19,2020-04-26,19,to go,to go,533.0,NLD,positive
2020-05-03,97,nl,to-go,to-go,23,2020-05-03,23,to go,to go,533.0,NLD,positive
2020-05-10,84,nl,to-go,to-go,16,2020-05-10,16,to go,to go,533.0,NLD,positive
2020-05-17,97,nl,to-go,to-go,26,2020-05-17,26,to go,to go,533.0,NLD,positive
2020-05-24,90,nl,to-go,to-go,23,2020-05-24,23,to go,to go,533.0,NLD,positive
2020-05-31,83,nl,to-go,to-go,12,2020-05-31,12,to go,to go,533.0,NLD,positive
2020-06-07,76,nl,to-go,to-go,0,2020-06-07,0,to go,to go,533.0,NLD,positive
2020-06-14,79,nl,to-go,to-go,1,2020-06-14,1,to go,to go,533.0,NLD,positive
2020-06-21,76,nl,to-go,to-go,7,2020-06-21,7,to go,to go,533.0,NLD,positive
2020-06-28,69,nl,to-go,to-go,8,2020-06-28,-8,to go,to go,533.0,NLD,negative
2020-07-05,75,nl,to-go,to-go,7,2020-07-05,7,to go,to go,533.0,NLD,positive
2020-07-12,90,nl,to-go,to-go,11,2020-07-12,11,to go,to go,533.0,NLD,positive
2020-07-19,82,nl,to-go,to-go,5,2020-07-19,5,to go,to go,533.0,NLD,positive
2020-07-26,77,nl,to-go,to-go,5,2020-07-26,-5,to go,to go,533.0,NLD,negative
2020-08-02,78,nl,to-go,to-go,7,2020-08-02,-7,to go,to go,533.0,NLD,negative
2020-08-09,76,nl,to-go,to-go,7,2020-08-09,-7,to go,to go,533.0,NLD,negative
2020-08-16,81,nl,to-go,to-go,3,2020-08-16,3,to go,to go,533.0,NLD,positive
2020-08-23,86,nl,to-go,to-go,7,2020-08-23,7,to go,to go,533.0,NLD,positive
2020-08-30,80,nl,to-go,to-go,3,2020-08-30,3,to go,to go,533.0,NLD,positive
2020-09-06,82,nl,to-go,to-go,6,2020-09-06,6,to go,to go,533.0,NLD,positive
2020-09-13,72,nl,to-go,to-go,7,2020-09-13,-7,to go,to go,533.0,NLD,negative
2020-09-20,81,nl,to-go,to-go,3,2020-09-20,-3,to go,to go,533.0,NLD,negative
2020-09-27,71,nl,to-go,to-go,3,2020-09-27,3,to go,to go,533.0,NLD,positive
2020-10-04,72,nl,to-go,to-go,2,2020-10-04,-2,to go,to go,533.0,NLD,negative
2020-10-11,80,nl,to-go,to-go,6,2020-10-11,6,to go,to go,533.0,NLD,positive
2020-10-18,96,nl,to-go,to-go,22,2020-10-18,22,to go,to go,533.0,NLD,positive
2020-10-25,100,nl,to-go,to-go,20,2020-10-25,20,to go,to go,533.0,NLD,positive
2020-11-01,87,nl,to-go,to-go,21,2020-11-01,21,to go,to go,533.0,NLD,positive
2019-11-03,57,uk,to-go,to-go,2,2019-11-03,2,to go,to go,826.0,GBR,positive
2019-11-10,57,uk,to-go,to-go,1,2019-11-10,1,to go,to go,826.0,GBR,positive
2019-11-17,58,uk,to-go,to-go,2,2019-11-17,2,to go,to go,826.0,GBR,positive
2019-11-24,56,uk,to-go,to-go,1,2019-11-24,1,to go,to go,826.0,GBR,positive
2019-12-01,53,uk,to-go,to-go,0,2019-12-01,0,to go,to go,826.0,GBR,positive
2019-12-08,53,uk,to-go,to-go,1,2019-12-08,1,to go,to go,826.0,GBR,positive
2019-12-15,53,uk,to-go,to-go,4,2019-12-15,4,to go,to go,826.0,GBR,positive
2019-12-22,58,uk,to-go,to-go,4,2019-12-22,-4,to go,to go,826.0,GBR,negative
2019-12-29,67,uk,to-go,to-go,3,2019-12-29,-3,to go,to go,826.0,GBR,negative
2020-01-05,70,uk,to-go,to-go,4,2020-01-05,4,to go,to go,826.0,GBR,positive
2020-01-12,67,uk,to-go,to-go,4,2020-01-12,4,to go,to go,826.0,GBR,positive
2020-01-19,65,uk,to-go,to-go,2,2020-01-19,2,to go,to go,826.0,GBR,positive
2020-01-26,64,uk,to-go,to-go,5,2020-01-26,5,to go,to go,826.0,GBR,positive
2020-02-02,63,uk,to-go,to-go,3,2020-02-02,3,to go,to go,826.0,GBR,positive
2020-02-09,62,uk,to-go,to-go,2,2020-02-09,2,to go,to go,826.0,GBR,positive
2020-02-16,66,uk,to-go,to-go,3,2020-02-16,3,to go,to go,826.0,GBR,positive
2020-02-23,63,uk,to-go,to-go,2,2020-02-23,2,to go,to go,826.0,GBR,positive
2020-03-01,63,uk,to-go,to-go,3,2020-03-01,3,to go,to go,826.0,GBR,positive
2020-03-08,70,uk,to-go,to-go,13,2020-03-08,13,to go,to go,826.0,GBR,positive
2020-03-15,87,uk,to-go,to-go,26,2020-03-15,26,to go,to go,826.0,GBR,positive
2020-03-22,100,uk,to-go,to-go,40,2020-03-22,40,to go,to go,826.0,GBR,positive
2020-03-29,72,uk,to-go,to-go,12,2020-03-29,12,to go,to go,826.0,GBR,positive
2020-04-05,65,uk,to-go,to-go,2,2020-04-05,2,to go,to go,826.0,GBR,positive
2020-04-12,67,uk,to-go,to-go,4,2020-04-12,4,to go,to go,826.0,GBR,positive
2020-04-19,69,uk,to-go,to-go,8,2020-04-19,8,to go,to go,826.0,GBR,positive
2020-04-26,66,uk,to-go,to-go,8,2020-04-26,8,to go,to go,826.0,GBR,positive
2020-05-03,68,uk,to-go,to-go,8,2020-05-03,8,to go,to go,826.0,GBR,positive
2020-05-10,80,uk,to-go,to-go,21,2020-05-10,21,to go,to go,826.0,GBR,positive
2020-05-17,73,uk,to-go,to-go,11,2020-05-17,11,to go,to go,826.0,GBR,positive
2020-05-24,76,uk,to-go,to-go,12,2020-05-24,12,to go,to go,826.0,GBR,positive
2020-05-31,70,uk,to-go,to-go,11,2020-05-31,11,to go,to go,826.0,GBR,positive
2020-06-07,67,uk,to-go,to-go,8,2020-06-07,8,to go,to go,826.0,GBR,positive
2020-06-14,69,uk,to-go,to-go,7,2020-06-14,7,to go,to go,826.0,GBR,positive
2020-06-21,72,uk,to-go,to-go,8,2020-06-21,8,to go,to go,826.0,GBR,positive
2020-06-28,74,uk,to-go,to-go,11,2020-06-28,11,to go,to go,826.0,GBR,positive
2020-07-05,70,uk,to-go,to-go,7,2020-07-05,7,to go,to go,826.0,GBR,positive
2020-07-12,69,uk,to-go,to-go,2,2020-07-12,2,to go,to go,826.0,GBR,positive
2020-07-19,74,uk,to-go,to-go,8,2020-07-19,8,to go,to go,826.0,GBR,positive
2020-07-26,79,uk,to-go,to-go,12,2020-07-26,12,to go,to go,826.0,GBR,positive
2020-08-02,72,uk,to-go,to-go,4,2020-08-02,4,to go,to go,826.0,GBR,positive
2020-08-09,72,uk,to-go,to-go,5,2020-08-09,5,to go,to go,826.0,GBR,positive
2020-08-16,74,uk,to-go,to-go,4,2020-08-16,4,to go,to go,826.0,GBR,positive
2020-08-23,72,uk,to-go,to-go,4,2020-08-23,4,to go,to go,826.0,GBR,positive
2020-08-30,73,uk,to-go,to-go,10,2020-08-30,10,to go,to go,826.0,GBR,positive
2020-09-06,67,uk,to-go,to-go,7,2020-09-06,7,to go,to go,826.0,GBR,positive
2020-09-13,69,uk,to-go,to-go,7,2020-09-13,7,to go,to go,826.0,GBR,positive
2020-09-20,68,uk,to-go,to-go,6,2020-09-20,6,to go,to go,826.0,GBR,positive
2020-09-27,65,uk,to-go,to-go,4,2020-09-27,4,to go,to go,826.0,GBR,positive
2020-10-04,63,uk,to-go,to-go,3,2020-10-04,3,to go,to go,826.0,GBR,positive
2020-10-11,69,uk,to-go,to-go,9,2020-10-11,9,to go,to go,826.0,GBR,positive
2020-10-18,71,uk,to-go,to-go,10,2020-10-18,10,to go,to go,826.0,GBR,positive
2020-10-25,71,uk,to-go,to-go,14,2020-10-25,14,to go,to go,826.0,GBR,positive
2020-11-01,63,uk,to-go,to-go,6,2020-11-01,6,to go,to go,826.0,GBR,positive
2019-11-03,2,ger,toiletpaper,toilettenpapier,0,2019-11-03,0,toilet paper,toilet paper,276.0,DEU,positive
2019-11-10,2,ger,toiletpaper,toilettenpapier,0,2019-11-10,0,toilet paper,toilet paper,276.0,DEU,positive
2019-11-17,2,ger,toiletpaper,toilettenpapier,0,2019-11-17,0,toilet paper,toilet paper,276.0,DEU,positive
2019-11-24,1,ger,toiletpaper,toilettenpapier,1,2019-11-24,-1,toilet paper,toilet paper,276.0,DEU,negative
2019-12-01,2,ger,toiletpaper,toilettenpapier,0,2019-12-01,0,toilet paper,toilet paper,276.0,DEU,positive
2019-12-08,2,ger,toiletpaper,toilettenpapier,1,2019-12-08,1,toilet paper,toilet paper,276.0,DEU,positive
2019-12-15,2,ger,toiletpaper,toilettenpapier,0,2019-12-15,0,toilet paper,toilet paper,276.0,DEU,positive
2019-12-22,1,ger,toiletpaper,toilettenpapier,1,2019-12-22,-1,toilet paper,toilet paper,276.0,DEU,negative
2019-12-29,2,ger,toiletpaper,toilettenpapier,0,2019-12-29,0,toilet paper,toilet paper,276.0,DEU,positive
2020-01-05,2,ger,toiletpaper,toilettenpapier,3,2020-01-05,-3,toilet paper,toilet paper,276.0,DEU,negative
2020-01-12,1,ger,toiletpaper,toilettenpapier,2,2020-01-12,-2,toilet paper,toilet paper,276.0,DEU,negative
2020-01-19,2,ger,toiletpaper,toilettenpapier,0,2020-01-19,0,toilet paper,toilet paper,276.0,DEU,positive
2020-01-26,2,ger,toiletpaper,toilettenpapier,1,2020-01-26,-1,toilet paper,toilet paper,276.0,DEU,negative
2020-02-02,1,ger,toiletpaper,toilettenpapier,1,2020-02-02,-1,toilet paper,toilet paper,276.0,DEU,negative
2020-02-09,2,ger,toiletpaper,toilettenpapier,0,2020-02-09,0,toilet paper,toilet paper,276.0,DEU,positive
2020-02-16,2,ger,toiletpaper,toilettenpapier,0,2020-02-16,0,toilet paper,toilet paper,276.0,DEU,positive
2020-02-23,2,ger,toiletpaper,toilettenpapier,0,2020-02-23,0,toilet paper,toilet paper,276.0,DEU,positive
2020-03-01,8,ger,toiletpaper,toilettenpapier,6,2020-03-01,6,toilet paper,toilet paper,276.0,DEU,positive
2020-03-08,20,ger,toiletpaper,toilettenpapier,18,2020-03-08,18,toilet paper,toilet paper,276.0,DEU,positive
2020-03-15,100,ger,toiletpaper,toilettenpapier,98,2020-03-15,98,toilet paper,toilet paper,276.0,DEU,positive
2020-03-22,73,ger,toiletpaper,toilettenpapier,71,2020-03-22,71,toilet paper,toilet paper,276.0,DEU,positive
2020-03-29,42,ger,toiletpaper,toilettenpapier,40,2020-03-29,40,toilet paper,toilet paper,276.0,DEU,positive
2020-04-05,20,ger,toiletpaper,toilettenpapier,18,2020-04-05,18,toilet paper,toilet paper,276.0,DEU,positive
2020-04-12,10,ger,toiletpaper,toilettenpapier,8,2020-04-12,8,toilet paper,toilet paper,276.0,DEU,positive
2020-04-19,7,ger,toiletpaper,toilettenpapier,5,2020-04-19,5,toilet paper,toilet paper,276.0,DEU,positive
2020-04-26,3,ger,toiletpaper,toilettenpapier,1,2020-04-26,1,toilet paper,toilet paper,276.0,DEU,positive
2020-05-03,3,ger,toiletpaper,toilettenpapier,1,2020-05-03,1,toilet paper,toilet paper,276.0,DEU,positive
2020-05-10,3,ger,toiletpaper,toilettenpapier,2,2020-05-10,2,toilet paper,toilet paper,276.0,DEU,positive
2020-05-17,3,ger,toiletpaper,toilettenpapier,1,2020-05-17,1,toilet paper,toilet paper,276.0,DEU,positive
2020-05-24,3,ger,toiletpaper,toilettenpapier,1,2020-05-24,1,toilet paper,toilet paper,276.0,DEU,positive
2020-05-31,2,ger,toiletpaper,toilettenpapier,0,2020-05-31,0,toilet paper,toilet paper,276.0,DEU,positive
2020-06-07,2,ger,toiletpaper,toilettenpapier,1,2020-06-07,1,toilet paper,toilet paper,276.0,DEU,positive
2020-06-14,2,ger,toiletpaper,toilettenpapier,1,2020-06-14,1,toilet paper,toilet paper,276.0,DEU,positive
2020-06-21,2,ger,toiletpaper,toilettenpapier,0,2020-06-21,0,toilet paper,toilet paper,276.0,DEU,positive
2020-06-28,2,ger,toiletpaper,toilettenpapier,0,2020-06-28,0,toilet paper,toilet paper,276.0,DEU,positive
2020-07-05,3,ger,toiletpaper,toilettenpapier,1,2020-07-05,1,toilet paper,toilet paper,276.0,DEU,positive
2020-07-12,2,ger,toiletpaper,toilettenpapier,0,2020-07-12,0,toilet paper,toilet paper,276.0,DEU,positive
2020-07-19,2,ger,toiletpaper,toilettenpapier,0,2020-07-19,0,toilet paper,toilet paper,276.0,DEU,positive
2020-07-26,2,ger,toiletpaper,toilettenpapier,0,2020-07-26,0,toilet paper,toilet paper,276.0,DEU,positive
2020-08-02,2,ger,toiletpaper,toilettenpapier,0,2020-08-02,0,toilet paper,toilet paper,276.0,DEU,positive
2020-08-09,2,ger,toiletpaper,toilettenpapier,0,2020-08-09,0,toilet paper,toilet paper,276.0,DEU,positive
2020-08-16,1,ger,toiletpaper,toilettenpapier,1,2020-08-16,-1,toilet paper,toilet paper,276.0,DEU,negative
2020-08-23,2,ger,toiletpaper,toilettenpapier,0,2020-08-23,0,toilet paper,toilet paper,276.0,DEU,positive
2020-08-30,2,ger,toiletpaper,toilettenpapier,0,2020-08-30,0,toilet paper,toilet paper,276.0,DEU,positive
2020-09-06,2,ger,toiletpaper,toilettenpapier,0,2020-09-06,0,toilet paper,toilet paper,276.0,DEU,positive
2020-09-13,2,ger,toiletpaper,toilettenpapier,0,2020-09-13,0,toilet paper,toilet paper,276.0,DEU,positive
2020-09-20,2,ger,toiletpaper,toilettenpapier,0,2020-09-20,0,toilet paper,toilet paper,276.0,DEU,positive
2020-09-27,2,ger,toiletpaper,toilettenpapier,0,2020-09-27,0,toilet paper,toilet paper,276.0,DEU,positive
2020-10-04,2,ger,toiletpaper,toilettenpapier,0,2020-10-04,0,toilet paper,toilet paper,276.0,DEU,positive
2020-10-11,6,ger,toiletpaper,toilettenpapier,4,2020-10-11,4,toilet paper,toilet paper,276.0,DEU,positive
2020-10-18,13,ger,toiletpaper,toilettenpapier,12,2020-10-18,12,toilet paper,toilet paper,276.0,DEU,positive
2020-10-25,6,ger,toiletpaper,toilettenpapier,4,2020-10-25,4,toilet paper,toilet paper,276.0,DEU,positive
2020-11-01,3,ger,toiletpaper,toilettenpapier,1,2020-11-01,1,toilet paper,toilet paper,276.0,DEU,positive
2019-11-03,5,nl,toiletpaper,toiletpapier,1,2019-11-03,-1,toilet paper,toilet paper,533.0,NLD,negative
2019-11-10,7,nl,toiletpaper,toiletpapier,0,2019-11-10,0,toilet paper,toilet paper,533.0,NLD,positive
2019-11-17,5,nl,toiletpaper,toiletpapier,1,2019-11-17,-1,toilet paper,toilet paper,533.0,NLD,negative
2019-11-24,10,nl,toiletpaper,toiletpapier,2,2019-11-24,2,toilet paper,toilet paper,533.0,NLD,positive
2019-12-01,3,nl,toiletpaper,toiletpapier,1,2019-12-01,-1,toilet paper,toilet paper,533.0,NLD,negative
2019-12-08,7,nl,toiletpaper,toiletpapier,0,2019-12-08,0,toilet paper,toilet paper,533.0,NLD,positive
2019-12-15,3,nl,toiletpaper,toiletpapier,3,2019-12-15,-3,toilet paper,toilet paper,533.0,NLD,negative
2019-12-22,5,nl,toiletpaper,toiletpapier,1,2019-12-22,1,toilet paper,toilet paper,533.0,NLD,positive
2019-12-29,6,nl,toiletpaper,toiletpapier,2,2019-12-29,-2,toilet paper,toilet paper,533.0,NLD,negative
2020-01-05,13,nl,toiletpaper,toiletpapier,5,2020-01-05,5,toilet paper,toilet paper,533.0,NLD,positive
2020-01-12,11,nl,toiletpaper,toiletpapier,5,2020-01-12,5,toilet paper,toilet paper,533.0,NLD,positive
2020-01-19,7,nl,toiletpaper,toiletpapier,1,2020-01-19,-1,toilet paper,toilet paper,533.0,NLD,negative
2020-01-26,8,nl,toiletpaper,toiletpapier,4,2020-01-26,4,toilet paper,toilet paper,533.0,NLD,positive
2020-02-02,9,nl,toiletpaper,toiletpapier,5,2020-02-02,5,toilet paper,toilet paper,533.0,NLD,positive
2020-02-09,8,nl,toiletpaper,toiletpapier,1,2020-02-09,1,toilet paper,toilet paper,533.0,NLD,positive
2020-02-16,7,nl,toiletpaper,toiletpapier,2,2020-02-16,-2,toilet paper,toilet paper,533.0,NLD,negative
2020-02-23,12,nl,toiletpaper,toiletpapier,5,2020-02-23,5,toilet paper,toilet paper,533.0,NLD,positive
2020-03-01,14,nl,toiletpaper,toiletpapier,5,2020-03-01,5,toilet paper,toilet paper,533.0,NLD,positive
2020-03-08,87,nl,toiletpaper,toiletpapier,81,2020-03-08,81,toilet paper,toilet paper,533.0,NLD,positive
2020-03-15,100,nl,toiletpaper,toiletpapier,93,2020-03-15,93,toilet paper,toilet paper,533.0,NLD,positive
2020-03-22,34,nl,toiletpaper,toiletpapier,27,2020-03-22,27,toilet paper,toilet paper,533.0,NLD,positive
2020-03-29,15,nl,toiletpaper,toiletpapier,10,2020-03-29,10,toilet paper,toilet paper,533.0,NLD,positive
2020-04-05,8,nl,toiletpaper,toiletpapier,1,2020-04-05,1,toilet paper,toilet paper,533.0,NLD,positive
2020-04-12,11,nl,toiletpaper,toiletpapier,6,2020-04-12,6,toilet paper,toilet paper,533.0,NLD,positive
2020-04-19,9,nl,toiletpaper,toiletpapier,3,2020-04-19,3,toilet paper,toilet paper,533.0,NLD,positive
2020-04-26,11,nl,toiletpaper,toiletpapier,3,2020-04-26,3,toilet paper,toilet paper,533.0,NLD,positive
2020-05-03,8,nl,toiletpaper,toiletpapier,2,2020-05-03,2,toilet paper,toilet paper,533.0,NLD,positive
2020-05-10,11,nl,toiletpaper,toiletpapier,4,2020-05-10,4,toilet paper,toilet paper,533.0,NLD,positive
2020-05-17,6,nl,toiletpaper,toiletpapier,2,2020-05-17,2,toilet paper,toilet paper,533.0,NLD,positive
2020-05-24,12,nl,toiletpaper,toiletpapier,7,2020-05-24,7,toilet paper,toilet paper,533.0,NLD,positive
2020-05-31,8,nl,toiletpaper,toiletpapier,2,2020-05-31,2,toilet paper,toilet paper,533.0,NLD,positive
2020-06-07,10,nl,toiletpaper,toiletpapier,6,2020-06-07,6,toilet paper,toilet paper,533.0,NLD,positive
2020-06-14,8,nl,toiletpaper,toiletpapier,0,2020-06-14,0,toilet paper,toilet paper,533.0,NLD,positive
2020-06-21,7,nl,toiletpaper,toiletpapier,0,2020-06-21,0,toilet paper,toilet paper,533.0,NLD,positive
2020-06-28,6,nl,toiletpaper,toiletpapier,1,2020-06-28,1,toilet paper,toilet paper,533.0,NLD,positive
2020-07-05,6,nl,toiletpaper,toiletpapier,3,2020-07-05,-3,toilet paper,toilet paper,533.0,NLD,negative
2020-07-12,8,nl,toiletpaper,toiletpapier,4,2020-07-12,4,toilet paper,toilet paper,533.0,NLD,positive
2020-07-19,7,nl,toiletpaper,toiletpapier,2,2020-07-19,2,toilet paper,toilet paper,533.0,NLD,positive
2020-07-26,5,nl,toiletpaper,toiletpapier,2,2020-07-26,-2,toilet paper,toilet paper,533.0,NLD,negative
2020-08-02,12,nl,toiletpaper,toiletpapier,1,2020-08-02,1,toilet paper,toilet paper,533.0,NLD,positive
2020-08-09,8,nl,toiletpaper,toiletpapier,1,2020-08-09,-1,toilet paper,toilet paper,533.0,NLD,negative
2020-08-16,10,nl,toiletpaper,toiletpapier,7,2020-08-16,7,toilet paper,toilet paper,533.0,NLD,positive
2020-08-23,8,nl,toiletpaper,toiletpapier,2,2020-08-23,2,toilet paper,toilet paper,533.0,NLD,positive
2020-08-30,8,nl,toiletpaper,toiletpapier,0,2020-08-30,0,toilet paper,toilet paper,533.0,NLD,positive
2020-09-06,8,nl,toiletpaper,toiletpapier,2,2020-09-06,2,toilet paper,toilet paper,533.0,NLD,positive
2020-09-13,8,nl,toiletpaper,toiletpapier,2,2020-09-13,2,toilet paper,toilet paper,533.0,NLD,positive
2020-09-20,8,nl,toiletpaper,toiletpapier,3,2020-09-20,3,toilet paper,toilet paper,533.0,NLD,positive
2020-09-27,7,nl,toiletpaper,toiletpapier,0,2020-09-27,0,toilet paper,toilet paper,533.0,NLD,positive
2020-10-04,11,nl,toiletpaper,toiletpapier,3,2020-10-04,3,toilet paper,toilet paper,533.0,NLD,positive
2020-10-11,12,nl,toiletpaper,toiletpapier,3,2020-10-11,3,toilet paper,toilet paper,533.0,NLD,positive
2020-10-18,12,nl,toiletpaper,toiletpapier,4,2020-10-18,4,toilet paper,toilet paper,533.0,NLD,positive
2020-10-25,5,nl,toiletpaper,toiletpapier,3,2020-10-25,-3,toilet paper,toilet paper,533.0,NLD,negative
2020-11-01,9,nl,toiletpaper,toiletpapier,4,2020-11-01,4,toilet paper,toilet paper,533.0,NLD,positive
2019-11-03,5,uk,toiletpaper,toiletpaper,0,2019-11-03,0,toilet paper,toilet paper,826.0,GBR,positive
2019-11-10,4,uk,toiletpaper,toiletpaper,1,2019-11-10,-1,toilet paper,toilet paper,826.0,GBR,negative
2019-11-17,5,uk,toiletpaper,toiletpaper,1,2019-11-17,-1,toilet paper,toilet paper,826.0,GBR,negative
2019-11-24,6,uk,toiletpaper,toiletpaper,0,2019-11-24,0,toilet paper,toilet paper,826.0,GBR,positive
2019-12-01,6,uk,toiletpaper,toiletpaper,0,2019-12-01,0,toilet paper,toilet paper,826.0,GBR,positive
2019-12-08,5,uk,toiletpaper,toiletpaper,0,2019-12-08,0,toilet paper,toilet paper,826.0,GBR,positive
2019-12-15,6,uk,toiletpaper,toiletpaper,1,2019-12-15,1,toilet paper,toilet paper,826.0,GBR,positive
2019-12-22,5,uk,toiletpaper,toiletpaper,1,2019-12-22,1,toilet paper,toilet paper,826.0,GBR,positive
2019-12-29,5,uk,toiletpaper,toiletpaper,0,2019-12-29,0,toilet paper,toilet paper,826.0,GBR,positive
2020-01-05,6,uk,toiletpaper,toiletpaper,2,2020-01-05,2,toilet paper,toilet paper,826.0,GBR,positive
2020-01-12,6,uk,toiletpaper,toiletpaper,1,2020-01-12,1,toilet paper,toilet paper,826.0,GBR,positive
2020-01-19,6,uk,toiletpaper,toiletpaper,0,2020-01-19,0,toilet paper,toilet paper,826.0,GBR,positive
2020-01-26,6,uk,toiletpaper,toiletpaper,1,2020-01-26,1,toilet paper,toilet paper,826.0,GBR,positive
2020-02-02,5,uk,toiletpaper,toiletpaper,1,2020-02-02,1,toilet paper,toilet paper,826.0,GBR,positive
2020-02-09,5,uk,toiletpaper,toiletpaper,2,2020-02-09,-2,toilet paper,toilet paper,826.0,GBR,negative
2020-02-16,5,uk,toiletpaper,toiletpaper,18,2020-02-16,-18,toilet paper,toilet paper,826.0,GBR,negative
2020-02-23,5,uk,toiletpaper,toiletpaper,0,2020-02-23,0,toilet paper,toilet paper,826.0,GBR,positive
2020-03-01,31,uk,toiletpaper,toiletpaper,26,2020-03-01,26,toilet paper,toilet paper,826.0,GBR,positive
2020-03-08,90,uk,toiletpaper,toiletpaper,86,2020-03-08,86,toilet paper,toilet paper,826.0,GBR,positive
2020-03-15,100,uk,toiletpaper,toiletpaper,95,2020-03-15,95,toilet paper,toilet paper,826.0,GBR,positive
2020-03-22,40,uk,toiletpaper,toiletpaper,36,2020-03-22,36,toilet paper,toilet paper,826.0,GBR,positive
2020-03-29,17,uk,toiletpaper,toiletpaper,12,2020-03-29,12,toilet paper,toilet paper,826.0,GBR,positive
2020-04-05,10,uk,toiletpaper,toiletpaper,6,2020-04-05,6,toilet paper,toilet paper,826.0,GBR,positive
2020-04-12,10,uk,toiletpaper,toiletpaper,5,2020-04-12,5,toilet paper,toilet paper,826.0,GBR,positive
2020-04-19,9,uk,toiletpaper,toiletpaper,5,2020-04-19,5,toilet paper,toilet paper,826.0,GBR,positive
2020-04-26,8,uk,toiletpaper,toiletpaper,4,2020-04-26,4,toilet paper,toilet paper,826.0,GBR,positive
2020-05-03,9,uk,toiletpaper,toiletpaper,4,2020-05-03,4,toilet paper,toilet paper,826.0,GBR,positive
2020-05-10,9,uk,toiletpaper,toiletpaper,5,2020-05-10,5,toilet paper,toilet paper,826.0,GBR,positive
2020-05-17,8,uk,toiletpaper,toiletpaper,3,2020-05-17,3,toilet paper,toilet paper,826.0,GBR,positive
2020-05-24,7,uk,toiletpaper,toiletpaper,3,2020-05-24,3,toilet paper,toilet paper,826.0,GBR,positive
2020-05-31,7,uk,toiletpaper,toiletpaper,3,2020-05-31,3,toilet paper,toilet paper,826.0,GBR,positive
2020-06-07,6,uk,toiletpaper,toiletpaper,0,2020-06-07,0,toilet paper,toilet paper,826.0,GBR,positive
2020-06-14,6,uk,toiletpaper,toiletpaper,1,2020-06-14,1,toilet paper,toilet paper,826.0,GBR,positive
2020-06-21,6,uk,toiletpaper,toiletpaper,1,2020-06-21,1,toilet paper,toilet paper,826.0,GBR,positive
2020-06-28,6,uk,toiletpaper,toiletpaper,1,2020-06-28,1,toilet paper,toilet paper,826.0,GBR,positive
2020-07-05,5,uk,toiletpaper,toiletpaper,0,2020-07-05,0,toilet paper,toilet paper,826.0,GBR,positive
2020-07-12,5,uk,toiletpaper,toiletpaper,0,2020-07-12,0,toilet paper,toilet paper,826.0,GBR,positive
2020-07-19,5,uk,toiletpaper,toiletpaper,1,2020-07-19,1,toilet paper,toilet paper,826.0,GBR,positive
2020-07-26,6,uk,toiletpaper,toiletpaper,2,2020-07-26,2,toilet paper,toilet paper,826.0,GBR,positive
2020-08-02,4,uk,toiletpaper,toiletpaper,1,2020-08-02,-1,toilet paper,toilet paper,826.0,GBR,negative
