date,score,country,term,translated_term,score_difference
2019-04-21,78,ger,coffee,kaffee,
2019-04-28,88,ger,coffee,kaffee,
2019-05-05,88,ger,coffee,kaffee,
2019-05-12,85,ger,coffee,kaffee,
2019-05-19,80,ger,coffee,kaffee,
2019-05-26,79,ger,coffee,kaffee,
2019-06-02,76,ger,coffee,kaffee,
2019-06-09,80,ger,coffee,kaffee,
2019-06-16,77,ger,coffee,kaffee,
2019-06-23,68,ger,coffee,kaffee,
2019-06-30,78,ger,coffee,kaffee,
2019-07-07,79,ger,coffee,kaffee,
2019-07-14,84,ger,coffee,kaffee,
2019-07-21,78,ger,coffee,kaffee,
2019-07-28,83,ger,coffee,kaffee,
2019-08-04,84,ger,coffee,kaffee,
2019-08-11,90,ger,coffee,kaffee,
2019-08-18,83,ger,coffee,kaffee,
2019-08-25,78,ger,coffee,kaffee,
2019-09-01,84,ger,coffee,kaffee,
2019-09-08,81,ger,coffee,kaffee,
2019-09-15,82,ger,coffee,kaffee,
2019-09-22,86,ger,coffee,kaffee,
2019-09-29,96,ger,coffee,kaffee,
2019-10-06,89,ger,coffee,kaffee,
2019-10-13,86,ger,coffee,kaffee,
2019-10-20,83,ger,coffee,kaffee,
2019-10-27,92,ger,coffee,kaffee,
2019-11-03,91,ger,coffee,kaffee,7.0
2019-11-10,91,ger,coffee,kaffee,0.0
2019-11-17,92,ger,coffee,kaffee,4.0
2019-11-24,87,ger,coffee,kaffee,-2.0
2019-12-01,93,ger,coffee,kaffee,10.0
2019-12-08,94,ger,coffee,kaffee,9.0
2019-12-15,93,ger,coffee,kaffee,2.0
2019-12-22,100,ger,coffee,kaffee,13.0
2019-12-29,95,ger,coffee,kaffee,4.0
2020-01-05,96,ger,coffee,kaffee,10.0
2020-01-12,94,ger,coffee,kaffee,6.0
2020-01-19,99,ger,coffee,kaffee,12.0
2020-01-26,93,ger,coffee,kaffee,-2.0
2020-02-02,94,ger,coffee,kaffee,8.0
2020-02-09,97,ger,coffee,kaffee,8.0
2020-02-16,95,ger,coffee,kaffee,8.0
2020-02-23,87,ger,coffee,kaffee,-3.0
2020-03-01,90,ger,coffee,kaffee,0.0
2020-03-08,78,ger,coffee,kaffee,-15.0
2020-03-15,64,ger,coffee,kaffee,-25.0
2020-03-22,73,ger,coffee,kaffee,-16.0
2020-03-29,83,ger,coffee,kaffee,0.0
2020-04-05,81,ger,coffee,kaffee,-5.0
2020-04-12,87,ger,coffee,kaffee,0.0
2020-04-19,84,ger,coffee,kaffee,6.0
2020-04-26,83,ger,coffee,kaffee,-5.0
2020-05-03,92,ger,coffee,kaffee,4.0
2020-05-10,89,ger,coffee,kaffee,4.0
2020-05-17,96,ger,coffee,kaffee,16.0
2020-05-24,92,ger,coffee,kaffee,13.0
2020-05-31,93,ger,coffee,kaffee,17.0
2020-06-07,95,ger,coffee,kaffee,15.0
2020-06-14,89,ger,coffee,kaffee,12.0
2020-06-21,91,ger,coffee,kaffee,23.0
2020-06-28,93,ger,coffee,kaffee,15.0
2020-07-05,92,ger,coffee,kaffee,13.0
2020-07-12,93,ger,coffee,kaffee,9.0
2020-07-19,93,ger,coffee,kaffee,15.0
2020-07-26,95,ger,coffee,kaffee,12.0
2020-08-02,90,ger,coffee,kaffee,6.0
2020-08-09,90,ger,coffee,kaffee,0.0
2020-08-16,92,ger,coffee,kaffee,9.0
2020-08-23,99,ger,coffee,kaffee,21.0
2020-08-30,93,ger,coffee,kaffee,9.0
2020-09-06,96,ger,coffee,kaffee,15.0
2020-09-13,91,ger,coffee,kaffee,9.0
2020-09-20,94,ger,coffee,kaffee,8.0
2020-09-27,97,ger,coffee,kaffee,1.0
2020-10-04,92,ger,coffee,kaffee,3.0
2020-10-11,95,ger,coffee,kaffee,9.0
2020-10-18,93,ger,coffee,kaffee,10.0
2020-10-25,89,ger,coffee,kaffee,-3.0
2020-11-01,76,ger,coffee,kaffee,-15.0
2018-11-04,11,nl,grocerydelivery,boodschappenbezorgen,
2018-11-11,15,nl,grocerydelivery,boodschappenbezorgen,
2018-11-18,5,nl,grocerydelivery,boodschappenbezorgen,
2018-11-25,8,nl,grocerydelivery,boodschappenbezorgen,
2018-12-02,9,nl,grocerydelivery,boodschappenbezorgen,
2018-12-09,11,nl,grocerydelivery,boodschappenbezorgen,
2018-12-16,8,nl,grocerydelivery,boodschappenbezorgen,
2018-12-23,8,nl,grocerydelivery,boodschappenbezorgen,
2018-12-30,13,nl,grocerydelivery,boodschappenbezorgen,
2019-01-06,8,nl,grocerydelivery,boodschappenbezorgen,
2019-01-13,8,nl,grocerydelivery,boodschappenbezorgen,
2019-01-20,10,nl,grocerydelivery,boodschappenbezorgen,
2019-01-27,11,nl,grocerydelivery,boodschappenbezorgen,
2019-02-03,10,nl,grocerydelivery,boodschappenbezorgen,
2019-02-10,11,nl,grocerydelivery,boodschappenbezorgen,
2019-02-17,14,nl,grocerydelivery,boodschappenbezorgen,
2019-02-24,8,nl,grocerydelivery,boodschappenbezorgen,
2019-03-03,7,nl,grocerydelivery,boodschappenbezorgen,
2019-03-10,7,nl,grocerydelivery,boodschappenbezorgen,
2019-03-17,6,nl,grocerydelivery,boodschappenbezorgen,
2019-03-24,5,nl,grocerydelivery,boodschappenbezorgen,
2019-03-31,9,nl,grocerydelivery,boodschappenbezorgen,
2019-04-07,8,nl,grocerydelivery,boodschappenbezorgen,
2019-04-14,6,nl,grocerydelivery,boodschappenbezorgen,
2019-04-21,3,nl,grocerydelivery,boodschappenbezorgen,
2019-04-28,5,nl,grocerydelivery,boodschappenbezorgen,
2019-05-05,8,nl,grocerydelivery,boodschappenbezorgen,
2019-05-12,7,nl,grocerydelivery,boodschappenbezorgen,
2019-05-19,6,nl,grocerydelivery,boodschappenbezorgen,
2019-05-26,7,nl,grocerydelivery,boodschappenbezorgen,
2019-06-02,6,nl,grocerydelivery,boodschappenbezorgen,
2019-06-09,5,nl,grocerydelivery,boodschappenbezorgen,
2019-06-16,7,nl,grocerydelivery,boodschappenbezorgen,
2019-06-23,12,nl,grocerydelivery,boodschappenbezorgen,
2019-06-30,11,nl,grocerydelivery,boodschappenbezorgen,
2019-07-07,4,nl,grocerydelivery,boodschappenbezorgen,
2019-07-14,6,nl,grocerydelivery,boodschappenbezorgen,
2019-07-21,9,nl,grocerydelivery,boodschappenbezorgen,
2019-07-28,9,nl,grocerydelivery,boodschappenbezorgen,
2019-08-04,13,nl,grocerydelivery,boodschappenbezorgen,
2019-08-11,4,nl,grocerydelivery,boodschappenbezorgen,
2019-08-18,6,nl,grocerydelivery,boodschappenbezorgen,
2019-08-25,8,nl,grocerydelivery,boodschappenbezorgen,
2019-09-01,7,nl,grocerydelivery,boodschappenbezorgen,
2019-09-08,8,nl,grocerydelivery,boodschappenbezorgen,
2019-09-15,13,nl,grocerydelivery,boodschappenbezorgen,
2019-09-22,10,nl,grocerydelivery,boodschappenbezorgen,
2019-09-29,7,nl,grocerydelivery,boodschappenbezorgen,
2019-10-06,9,nl,grocerydelivery,boodschappenbezorgen,
2019-10-13,4,nl,grocerydelivery,boodschappenbezorgen,
2019-10-20,5,nl,grocerydelivery,boodschappenbezorgen,
2019-10-27,3,nl,grocerydelivery,boodschappenbezorgen,
2019-11-03,9,nl,grocerydelivery,boodschappenbezorgen,-2.0
2019-11-10,3,nl,grocerydelivery,boodschappenbezorgen,-12.0
2019-11-17,5,nl,grocerydelivery,boodschappenbezorgen,0.0
2019-11-24,8,nl,grocerydelivery,boodschappenbezorgen,0.0
2019-12-01,7,nl,grocerydelivery,boodschappenbezorgen,-2.0
2019-12-08,5,nl,grocerydelivery,boodschappenbezorgen,-6.0
2019-12-15,9,nl,grocerydelivery,boodschappenbezorgen,1.0
2019-12-22,3,nl,grocerydelivery,boodschappenbezorgen,-5.0
2019-12-29,5,nl,grocerydelivery,boodschappenbezorgen,-8.0
2020-01-05,8,nl,grocerydelivery,boodschappenbezorgen,0.0
2020-01-12,6,nl,grocerydelivery,boodschappenbezorgen,-2.0
2020-01-19,4,nl,grocerydelivery,boodschappenbezorgen,-6.0
2020-01-26,6,nl,grocerydelivery,boodschappenbezorgen,-5.0
2020-02-02,13,nl,grocerydelivery,boodschappenbezorgen,3.0
2020-02-09,8,nl,grocerydelivery,boodschappenbezorgen,-3.0
2020-02-16,10,nl,grocerydelivery,boodschappenbezorgen,-4.0
2020-02-23,16,nl,grocerydelivery,boodschappenbezorgen,8.0
2020-03-01,7,nl,grocerydelivery,boodschappenbezorgen,0.0
2020-03-08,29,nl,grocerydelivery,boodschappenbezorgen,22.0
2020-03-15,93,nl,grocerydelivery,boodschappenbezorgen,87.0
2020-03-22,100,nl,grocerydelivery,boodschappenbezorgen,95.0
2020-03-29,45,nl,grocerydelivery,boodschappenbezorgen,36.0
2020-04-05,18,nl,grocerydelivery,boodschappenbezorgen,10.0
2020-04-12,16,nl,grocerydelivery,boodschappenbezorgen,10.0
2020-04-19,17,nl,grocerydelivery,boodschappenbezorgen,14.0
2020-04-26,8,nl,grocerydelivery,boodschappenbezorgen,3.0
2020-05-03,8,nl,grocerydelivery,boodschappenbezorgen,0.0
2020-05-10,11,nl,grocerydelivery,boodschappenbezorgen,4.0
2020-05-17,8,nl,grocerydelivery,boodschappenbezorgen,2.0
2020-05-24,9,nl,grocerydelivery,boodschappenbezorgen,2.0
2020-05-31,8,nl,grocerydelivery,boodschappenbezorgen,2.0
2020-06-07,7,nl,grocerydelivery,boodschappenbezorgen,2.0
2020-06-14,12,nl,grocerydelivery,boodschappenbezorgen,5.0
2020-06-21,4,nl,grocerydelivery,boodschappenbezorgen,-8.0
2020-06-28,6,nl,grocerydelivery,boodschappenbezorgen,-5.0
2020-07-05,8,nl,grocerydelivery,boodschappenbezorgen,4.0
2020-07-12,7,nl,grocerydelivery,boodschappenbezorgen,1.0
2020-07-19,10,nl,grocerydelivery,boodschappenbezorgen,1.0
2020-07-26,10,nl,grocerydelivery,boodschappenbezorgen,1.0
2020-08-02,8,nl,grocerydelivery,boodschappenbezorgen,-5.0
2020-08-09,8,nl,grocerydelivery,boodschappenbezorgen,4.0
2020-08-16,9,nl,grocerydelivery,boodschappenbezorgen,3.0
2020-08-23,12,nl,grocerydelivery,boodschappenbezorgen,4.0
2020-08-30,12,nl,grocerydelivery,boodschappenbezorgen,5.0
2020-09-06,10,nl,grocerydelivery,boodschappenbezorgen,2.0
2020-09-13,16,nl,grocerydelivery,boodschappenbezorgen,3.0
2020-09-20,15,nl,grocerydelivery,boodschappenbezorgen,5.0
2020-09-27,20,nl,grocerydelivery,boodschappenbezorgen,13.0
2020-10-04,29,nl,grocerydelivery,boodschappenbezorgen,20.0
2020-10-11,36,nl,grocerydelivery,boodschappenbezorgen,32.0
2020-10-18,23,nl,grocerydelivery,boodschappenbezorgen,18.0
2020-10-25,23,nl,grocerydelivery,boodschappenbezorgen,20.0
2020-11-01,12,nl,grocerydelivery,boodschappenbezorgen,3.0
2018-11-04,25,uk,cooking,cooking,
2018-11-11,24,uk,cooking,cooking,
2018-11-18,24,uk,cooking,cooking,
2018-11-25,24,uk,cooking,cooking,
2018-12-02,25,uk,cooking,cooking,
2018-12-09,25,uk,cooking,cooking,
2018-12-16,34,uk,cooking,cooking,
2018-12-23,100,uk,cooking,cooking,
2018-12-30,32,uk,cooking,cooking,
2019-01-06,26,uk,cooking,cooking,
2019-01-13,26,uk,cooking,cooking,
2019-01-20,25,uk,cooking,cooking,
2019-01-27,23,uk,cooking,cooking,
2019-02-03,24,uk,cooking,cooking,
2019-02-10,25,uk,cooking,cooking,
2019-02-17,22,uk,cooking,cooking,
2019-02-24,23,uk,cooking,cooking,
2019-03-03,24,uk,cooking,cooking,
2019-03-10,25,uk,cooking,cooking,
2019-03-17,24,uk,cooking,cooking,
2019-03-24,23,uk,cooking,cooking,
2019-03-31,23,uk,cooking,cooking,
2019-04-07,23,uk,cooking,cooking,
2019-04-14,25,uk,cooking,cooking,
2019-04-21,25,uk,cooking,cooking,
2019-04-28,21,uk,cooking,cooking,
2019-05-05,23,uk,cooking,cooking,
2019-05-12,20,uk,cooking,cooking,
2019-05-19,19,uk,cooking,cooking,
2019-05-26,20,uk,cooking,cooking,
2019-06-02,21,uk,cooking,cooking,
2019-06-09,23,uk,cooking,cooking,
2019-06-16,21,uk,cooking,cooking,
2019-06-23,19,uk,cooking,cooking,
2019-06-30,19,uk,cooking,cooking,
2019-07-07,20,uk,cooking,cooking,
2019-07-14,19,uk,cooking,cooking,
2019-07-21,19,uk,cooking,cooking,
2019-07-28,20,uk,cooking,cooking,
2019-08-04,20,uk,cooking,cooking,
2019-08-11,23,uk,cooking,cooking,
2019-08-18,22,uk,cooking,cooking,
2019-08-25,23,uk,cooking,cooking,
2019-09-01,23,uk,cooking,cooking,
2019-09-08,22,uk,cooking,cooking,
2019-09-15,22,uk,cooking,cooking,
2019-09-22,23,uk,cooking,cooking,
2019-09-29,23,uk,cooking,cooking,
2019-10-06,23,uk,cooking,cooking,
2019-10-13,23,uk,cooking,cooking,
2019-10-20,23,uk,cooking,cooking,
2019-10-27,24,uk,cooking,cooking,
2019-11-03,24,uk,cooking,cooking,-1.0
2019-11-10,24,uk,cooking,cooking,0.0
2019-11-17,25,uk,cooking,cooking,1.0
2019-11-24,24,uk,cooking,cooking,0.0
2019-12-01,23,uk,cooking,cooking,-2.0
2019-12-08,24,uk,cooking,cooking,-1.0
2019-12-15,31,uk,cooking,cooking,-3.0
2019-12-22,100,uk,cooking,cooking,0.0
2019-12-29,31,uk,cooking,cooking,-1.0
2020-01-05,27,uk,cooking,cooking,1.0
2020-01-12,26,uk,cooking,cooking,0.0
2020-01-19,25,uk,cooking,cooking,0.0
2020-01-26,24,uk,cooking,cooking,1.0
2020-02-02,23,uk,cooking,cooking,-1.0
2020-02-09,25,uk,cooking,cooking,0.0
2020-02-16,24,uk,cooking,cooking,2.0
2020-02-23,25,uk,cooking,cooking,2.0
2020-03-01,24,uk,cooking,cooking,0.0
2020-03-08,22,uk,cooking,cooking,-3.0
2020-03-15,24,uk,cooking,cooking,0.0
2020-03-22,34,uk,cooking,cooking,11.0
2020-03-29,40,uk,cooking,cooking,17.0
2020-04-05,44,uk,cooking,cooking,21.0
2020-04-12,50,uk,cooking,cooking,25.0
2020-04-19,41,uk,cooking,cooking,16.0
2020-04-26,40,uk,cooking,cooking,19.0
2020-05-03,39,uk,cooking,cooking,16.0
2020-05-10,36,uk,cooking,cooking,16.0
2020-05-17,33,uk,cooking,cooking,14.0
2020-05-24,32,uk,cooking,cooking,12.0
2020-05-31,29,uk,cooking,cooking,8.0
2020-06-07,29,uk,cooking,cooking,6.0
2020-06-14,28,uk,cooking,cooking,7.0
2020-06-21,27,uk,cooking,cooking,8.0
2020-06-28,26,uk,cooking,cooking,7.0
2020-07-05,27,uk,cooking,cooking,7.0
2020-07-12,25,uk,cooking,cooking,6.0
2020-07-19,26,uk,cooking,cooking,7.0
2020-07-26,25,uk,cooking,cooking,5.0
2020-08-02,26,uk,cooking,cooking,6.0
2020-08-09,24,uk,cooking,cooking,1.0
2020-08-16,26,uk,cooking,cooking,4.0
2020-08-23,26,uk,cooking,cooking,3.0
2020-08-30,27,uk,cooking,cooking,4.0
2020-09-06,27,uk,cooking,cooking,5.0
2020-09-13,27,uk,cooking,cooking,5.0
2020-09-20,26,uk,cooking,cooking,3.0
2020-09-27,29,uk,cooking,cooking,6.0
2020-10-04,28,uk,cooking,cooking,5.0
2020-10-11,28,uk,cooking,cooking,5.0
2020-10-18,29,uk,cooking,cooking,6.0
2020-10-25,29,uk,cooking,cooking,5.0
2020-11-01,27,uk,cooking,cooking,3.0
2018-11-04,55,nl,cooking,koken,
2018-11-11,48,nl,cooking,koken,
2018-11-18,50,nl,cooking,koken,
2018-11-25,53,nl,cooking,koken,
2018-12-02,46,nl,cooking,koken,
2018-12-09,51,nl,cooking,koken,
2018-12-16,48,nl,cooking,koken,
2018-12-23,73,nl,cooking,koken,
2018-12-30,52,nl,cooking,koken,
2019-01-06,56,nl,cooking,koken,
2019-01-13,55,nl,cooking,koken,
2019-01-20,50,nl,cooking,koken,
2019-01-27,49,nl,cooking,koken,
2019-02-03,54,nl,cooking,koken,
2019-02-10,51,nl,cooking,koken,
2019-02-17,50,nl,cooking,koken,
2019-02-24,44,nl,cooking,koken,
2019-03-03,50,nl,cooking,koken,
2019-03-10,49,nl,cooking,koken,
2019-03-17,48,nl,cooking,koken,
2019-03-24,52,nl,cooking,koken,
2019-03-31,55,nl,cooking,koken,
2019-04-07,61,nl,cooking,koken,
2019-04-14,67,nl,cooking,koken,
2019-04-21,74,nl,cooking,koken,
2019-04-28,68,nl,cooking,koken,
2019-05-05,64,nl,cooking,koken,
2019-05-12,61,nl,cooking,koken,
2019-05-19,53,nl,cooking,koken,
2019-05-26,55,nl,cooking,koken,
2019-06-02,49,nl,cooking,koken,
2019-06-09,51,nl,cooking,koken,
2019-06-16,46,nl,cooking,koken,
2019-06-23,40,nl,cooking,koken,
2019-06-30,40,nl,cooking,koken,
2019-07-07,43,nl,cooking,koken,
2019-07-14,46,nl,cooking,koken,
2019-07-21,41,nl,cooking,koken,
2019-07-28,46,nl,cooking,koken,
2019-08-04,51,nl,cooking,koken,
2019-08-11,55,nl,cooking,koken,
2019-08-18,51,nl,cooking,koken,
2019-08-25,47,nl,cooking,koken,
2019-09-01,53,nl,cooking,koken,
2019-09-08,52,nl,cooking,koken,
2019-09-15,52,nl,cooking,koken,
2019-09-22,56,nl,cooking,koken,
2019-09-29,50,nl,cooking,koken,
2019-10-06,52,nl,cooking,koken,
2019-10-13,52,nl,cooking,koken,
2019-10-20,52,nl,cooking,koken,
2019-10-27,52,nl,cooking,koken,
2019-11-03,59,nl,cooking,koken,4.0
2019-11-10,55,nl,cooking,koken,7.0
2019-11-17,55,nl,cooking,koken,5.0
2019-11-24,52,nl,cooking,koken,-1.0
2019-12-01,48,nl,cooking,koken,2.0
2019-12-08,50,nl,cooking,koken,-1.0
2019-12-15,49,nl,cooking,koken,1.0
2019-12-22,70,nl,cooking,koken,-3.0
2019-12-29,50,nl,cooking,koken,-2.0
2020-01-05,55,nl,cooking,koken,-1.0
2020-01-12,57,nl,cooking,koken,2.0
2020-01-19,54,nl,cooking,koken,4.0
2020-01-26,50,nl,cooking,koken,1.0
2020-02-02,55,nl,cooking,koken,1.0
2020-02-09,51,nl,cooking,koken,0.0
2020-02-16,51,nl,cooking,koken,1.0
2020-02-23,52,nl,cooking,koken,8.0
2020-03-01,47,nl,cooking,koken,-3.0
2020-03-08,46,nl,cooking,koken,-3.0
2020-03-15,53,nl,cooking,koken,5.0
2020-03-22,61,nl,cooking,koken,9.0
2020-03-29,71,nl,cooking,koken,16.0
2020-04-05,75,nl,cooking,koken,14.0
2020-04-12,100,nl,cooking,koken,33.0
2020-04-19,87,nl,cooking,koken,13.0
2020-04-26,89,nl,cooking,koken,21.0
2020-05-03,77,nl,cooking,koken,13.0
2020-05-10,81,nl,cooking,koken,20.0
2020-05-17,73,nl,cooking,koken,20.0
2020-05-24,60,nl,cooking,koken,5.0
2020-05-31,56,nl,cooking,koken,7.0
2020-06-07,61,nl,cooking,koken,10.0
2020-06-14,58,nl,cooking,koken,12.0
2020-06-21,47,nl,cooking,koken,7.0
2020-06-28,52,nl,cooking,koken,12.0
2020-07-05,52,nl,cooking,koken,9.0
2020-07-12,52,nl,cooking,koken,6.0
2020-07-19,53,nl,cooking,koken,12.0
2020-07-26,54,nl,cooking,koken,8.0
2020-08-02,53,nl,cooking,koken,2.0
2020-08-09,45,nl,cooking,koken,-10.0
2020-08-16,51,nl,cooking,koken,0.0
2020-08-23,54,nl,cooking,koken,7.0
2020-08-30,58,nl,cooking,koken,5.0
2020-09-06,59,nl,cooking,koken,7.0
2020-09-13,55,nl,cooking,koken,3.0
2020-09-20,57,nl,cooking,koken,1.0
2020-09-27,65,nl,cooking,koken,15.0
2020-10-04,64,nl,cooking,koken,12.0
2020-10-11,63,nl,cooking,koken,11.0
2020-10-18,66,nl,cooking,koken,14.0
2020-10-25,63,nl,cooking,koken,11.0
2020-11-01,59,nl,cooking,koken,0.0
